Date,Year,Quarter,Return type group,Return type,Return destination,Return destination region,Number of returns
2020-03-31,2020,1,Enforced return,Non-detained enforced removals,South Africa,Africa Sub-Saharan,1
2020-03-31,2020,1,Enforced return,Non-detained enforced removals,Zimbabwe,Africa Sub-Saharan,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Albania,Europe Other,18
2020-03-31,2020,1,Enforced return,Other returns from detention,Bangladesh,Asia South,2
2020-03-31,2020,1,Enforced return,Other returns from detention,Bolivia,America Central and South,6
2020-03-31,2020,1,Enforced return,Other returns from detention,Botswana,Africa Sub-Saharan,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Brazil,America Central and South,105
2020-03-31,2020,1,Enforced return,Other returns from detention,China,Asia East,5
2020-03-31,2020,1,Enforced return,Other returns from detention,Cyprus,EU Other,1
2020-03-31,2020,1,Enforced return,Other returns from detention,France,EU 14,2
2020-03-31,2020,1,Enforced return,Other returns from detention,Georgia,Europe Other,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Germany,EU 14,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Ghana,Africa Sub-Saharan,1
2020-03-31,2020,1,Enforced return,Other returns from detention,India,Asia South,8
2020-03-31,2020,1,Enforced return,Other returns from detention,Indonesia,Asia South East,2
2020-03-31,2020,1,Enforced return,Other returns from detention,Ireland,EU 14,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Israel,Middle East,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Jamaica,America Central and South,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Kuwait,Middle East,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Lithuania,EU 8,5
2020-03-31,2020,1,Enforced return,Other returns from detention,Macau,Asia East,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Malaysia,Asia South East,6
2020-03-31,2020,1,Enforced return,Other returns from detention,Mauritius,Africa Sub-Saharan,2
2020-03-31,2020,1,Enforced return,Other returns from detention,Mexico,America Central and South,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Nigeria,Africa Sub-Saharan,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Pakistan,Asia South,8
2020-03-31,2020,1,Enforced return,Other returns from detention,Philippines,Asia South East,6
2020-03-31,2020,1,Enforced return,Other returns from detention,Portugal,EU 14,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Romania,EU 2,12
2020-03-31,2020,1,Enforced return,Other returns from detention,Spain,EU 14,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Sweden,EU 14,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Tanzania,Africa Sub-Saharan,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Thailand,Asia South East,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Turkey,Europe Other,2
2020-03-31,2020,1,Enforced return,Other returns from detention,Ukraine,Europe Other,27
2020-03-31,2020,1,Enforced return,Other returns from detention,United States,America North,1
2020-03-31,2020,1,Enforced return,Other returns from detention,Vietnam,Asia South East,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,Albania,Europe Other,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,Belgium,EU 14,60
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,France,EU 14,1606
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,Other and unknown,Other,32
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Albania,Europe Other,8
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Algeria,Africa North,8
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Angola,Africa Sub-Saharan,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Antigua and Barbuda,America Central and South,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Argentina,America Central and South,14
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Armenia,Europe Other,3
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Australia,Oceania,6
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Austria,EU 14,15
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,"Bahamas, The",America Central and South,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Bangladesh,Asia South,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Barbados,America Central and South,9
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Belarus,Europe Other,8
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Belgium,EU 14,19
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Botswana,Africa Sub-Saharan,12
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Brazil,America Central and South,220
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Bulgaria,EU 2,17
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Canada,America North,16
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Cayman Islands (British),Other,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Chad,Africa Sub-Saharan,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Chile,America Central and South,13
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,China,Asia East,29
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Colombia,America Central and South,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Congo,Africa Sub-Saharan,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Congo (Democratic Republic),Africa Sub-Saharan,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Costa Rica,America Central and South,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Croatia,EU Other,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Curacao,America Central and South,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Cyprus,EU Other,11
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Czech Republic,EU 8,3
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Denmark,EU 14,5
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Dominican Republic,America Central and South,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,East Timor,Asia South East,11
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Egypt,Africa North,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,El Salvador,America Central and South,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Estonia,EU 8,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Ethiopia,Africa Sub-Saharan,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Fiji,Oceania,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Finland,EU 14,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,France,EU 14,67
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,"Gambia, The",Africa Sub-Saharan,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Germany,EU 14,51
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Ghana,Africa Sub-Saharan,56
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Gibraltar (British),Other,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Greece,EU 14,6
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Grenada,America Central and South,7
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Guatemala,America Central and South,8
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Honduras,America Central and South,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Hong Kong,Asia East,11
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Hungary,EU 8,11
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Iceland,Europe Other,7
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,India,Asia South,68
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Indonesia,Asia South East,19
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Iraq,Middle East,5
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Ireland,EU 14,38
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Israel,Middle East,84
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Italy,EU 14,117
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Jamaica,America Central and South,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Japan,Asia East,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Kenya,Africa Sub-Saharan,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Korea (South),Asia East,5
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Kuwait,Middle East,20
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Kyrgyzstan,Asia Central,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Latvia,EU 8,6
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Lebanon,Middle East,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Lithuania,EU 8,17
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Luxembourg,EU 14,5
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Macedonia,Europe Other,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Malaysia,Asia South East,29
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Maldives,Asia South,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Mali,Africa Sub-Saharan,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Malta,EU Other,4
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Mauritius,Africa Sub-Saharan,12
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Mexico,America Central and South,31
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Moldova,Europe Other,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Morocco,Africa North,11
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Namibia,Africa Sub-Saharan,3
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Netherlands,EU 14,41
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,New Zealand,Oceania,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Nigeria,Africa Sub-Saharan,99
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Norway,Europe Other,8
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Oman,Middle East,6
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Other and unknown,Other,20
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Pakistan,Asia South,13
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Panama,America Central and South,3
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Paraguay,America Central and South,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Peru,America Central and South,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Philippines,Asia South East,9
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Poland,EU 8,19
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Portugal,EU 14,53
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Qatar,Middle East,11
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Romania,EU 2,80
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Russia,Europe Other,30
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Saudi Arabia,Middle East,12
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Senegal,Africa Sub-Saharan,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Serbia,Europe Other,2
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Sierra Leone,Africa Sub-Saharan,3
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Singapore,Asia South East,5
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Slovakia,EU 8,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,South Africa,Africa Sub-Saharan,12
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Spain,EU 14,96
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,St. Lucia,America Central and South,6
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,St. Vincent and the Grenadines,America Central and South,7
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Sweden,EU 14,9
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Switzerland,Europe Other,13
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Taiwan,Asia East,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Thailand,Asia South East,3
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Trinidad and Tobago,America Central and South,9
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Tunisia,Africa North,1
2020-03-31,2020,1,Refused entry at port and subsequently departed,Departed from UK Ports,Turkey,Europe Other,21
